Market Name,Market ID,User ID,First Name,Last Name,Username,Email,Question Title,Question ID,Outcome Title,Outcome ID,Order ID,Order Receipt ID,Order Quantity,Order Type,Order Cost,Placed Successfully,Date
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,661490,661194,1.677438291,buy,100,TRUE,2014-10-31 09:52:16 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,No,10482,661491,661195,17.68942502,sell,487.623298,TRUE,2014-10-31 09:52:38 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,661492,661196,4.660156394,sell,350,TRUE,2014-10-31 09:54:27 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,661493,661197,2.01406318,sell,150,TRUE,2014-10-31 09:54:47 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,No,10476,661494,661198,2.034828423,buy,100,TRUE,2014-10-31 09:56:33 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,Yes,10491,661495,661199,2.86384942,buy,150,TRUE,2014-10-31 09:56:59 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,Yes,10485,661496,661200,3.092826515,sell,100,TRUE,2014-10-31 09:57:23 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,Yes,10493,661497,661201,3.216726377,sell,250,TRUE,2014-10-31 09:57:41 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,Yes,10503,661498,661202,5.370700221,sell,149.8338491,TRUE,2014-10-31 09:58:14 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,No,10486,661499,661203,1.467046832,buy,100,TRUE,2014-10-31 09:59:02 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,661500,661204,4.633901716,buy,100,TRUE,2014-10-31 09:59:14 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,No,10466,661501,661205,1.88236748,buy,50,TRUE,2014-10-31 09:59:24 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,No,10468,661502,661206,1.557994123,buy,100,TRUE,2014-10-31 09:59:35 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,No,10470,661503,661207,1.437715694,buy,100,TRUE,2014-10-31 09:59:46 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,No,10472,661504,661208,1.867179925,buy,100,TRUE,2014-10-31 09:59:59 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,No,10478,661505,661209,1.46872457,buy,100,TRUE,2014-10-31 10:00:37 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,No,10478,661506,661210,0.731797258,buy,50,TRUE,2014-10-31 10:00:54 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,661507,661211,1.666206913,buy,100,TRUE,2014-10-31 10:01:32 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,No,10484,661508,661212,2.311262666,buy,50,TRUE,2014-10-31 10:01:48 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,No,10488,661509,661213,4.114138317,buy,100,TRUE,2014-10-31 10:02:04 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,661510,661214,1.040819996,buy,54,TRUE,2014-10-31 10:02:51 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,No,10498,661511,661215,2.170234549,buy,50,TRUE,2014-10-31 10:03:06 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,Yes,10493,661512,661216,1.289460735,buy,100,TRUE,2014-10-31 10:04:45 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,No,10486,661513,661217,0.730970462,buy,50,TRUE,2014-10-31 10:04:56 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,No,10466,661514,661218,1.487419836,buy,40,TRUE,2014-10-31 10:05:26 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,No,10468,661515,661219,1.549391631,buy,100,TRUE,2014-10-31 10:05:50 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,661516,661220,0.994441158,buy,60,TRUE,2014-10-31 10:06:23 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,No,10468,661566,661270,15.05770593,buy,1000,TRUE,2014-10-31 11:36:08 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,661567,661271,13.46584609,buy,1000,TRUE,2014-10-31 11:36:30 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,661568,661272,13.25934555,buy,1000,TRUE,2014-10-31 11:36:52 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,Yes,10489,661569,661273,19.94307185,buy,500,TRUE,2014-10-31 11:37:21 UTC
Replicator Market - Oct 14,213,122914,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,Yes,10503,661570,661274,17.17590846,buy,500,TRUE,2014-10-31 11:37:44 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,No,10492,661595,661299,16.41660489,sell,742.4951096,TRUE,2014-10-31 12:54:44 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,No,10492,661596,661300,15.51539816,buy,700,TRUE,2014-10-31 12:55:17 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,661597,661301,1.8972659,buy,42,TRUE,2014-10-31 12:55:36 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,661598,661302,10.68694593,sell,541.5833831,TRUE,2014-10-31 12:56:32 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,661599,661303,9.88591146,buy,500,TRUE,2014-10-31 12:56:54 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,No,10470,661600,661304,0.601974726,buy,42,TRUE,2014-10-31 12:57:15 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Purdie-Vaughns et al., “Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions”, JPSP",3487,No,10502,664226,663930,8.725203336,sell,504.9617557,TRUE,2014-11-02 19:55:30 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,664227,663931,6.323142487,buy,505,TRUE,2014-11-02 19:55:59 UTC
Replicator Market - Oct 14,213,121241,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,Yes,10485,664397,664101,3.723015055,sell,115.8560751,TRUE,2014-11-03 10:15:58 UTC
Replicator Market - Oct 14,213,121241,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,Yes,10463,664398,664102,1.477640991,buy,115,TRUE,2014-11-03 10:16:08 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,Yes,10489,664399,664103,7.600494917,sell,199.3962388,TRUE,2014-11-03 10:24:55 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,Yes,10493,664400,664104,7.51347191,sell,578.5614401,TRUE,2014-11-03 10:25:08 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,664401,664105,5.944385071,sell,438.1687546,TRUE,2014-11-03 10:25:18 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,No,10482,664402,664106,4.872601853,buy,116,TRUE,2014-11-03 10:26:04 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,No,10490,664403,664107,1.340063762,buy,100,TRUE,2014-11-03 10:26:18 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,No,10494,664404,664108,4.158888329,buy,100,TRUE,2014-11-03 10:26:30 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,No,10500,664405,664109,3.672409975,buy,100,TRUE,2014-11-03 10:26:42 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,664406,664110,1.44402603,buy,100,TRUE,2014-11-03 10:26:52 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,No,10482,664407,664111,2.045915166,buy,50,TRUE,2014-11-03 10:27:32 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,No,10474,664408,664112,2.521509488,buy,50,TRUE,2014-11-03 10:28:13 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,664409,664113,1.538339766,buy,80,TRUE,2014-11-03 10:28:55 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,No,10500,664410,664114,2.869153788,buy,80,TRUE,2014-11-03 10:29:20 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Purdie-Vaughns et al., “Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions”, JPSP",3487,No,10502,664411,664115,1.403996838,buy,80,TRUE,2014-11-03 10:29:46 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,No,10480,664412,664116,1.648771836,buy,100,TRUE,2014-11-03 10:30:12 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,No,10490,664413,664117,1.068793648,buy,80,TRUE,2014-11-03 10:31:11 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,No,10484,664414,664118,1.366962384,buy,30,TRUE,2014-11-03 10:31:25 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,No,10494,664415,664119,2.031351187,buy,50,TRUE,2014-11-03 10:31:36 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,No,10504,664416,664120,0.719623618,buy,50,TRUE,2014-11-03 10:31:48 UTC
Replicator Market - Oct 14,213,121246,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,No,10496,664417,664121,0.955743359,buy,50,TRUE,2014-11-03 10:32:07 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,664496,664200,15.1750198,sell,1124.414824,TRUE,2014-11-03 13:18:46 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,664497,664201,10.8571215,buy,800,TRUE,2014-11-03 13:19:09 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,No,10464,664504,664208,4.45788436,buy,100,TRUE,2014-11-03 13:22:03 UTC
Replicator Market - Oct 14,213,121251,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,No,10476,664511,664215,4.483684023,buy,224,TRUE,2014-11-03 13:23:54 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 1, Lobue and DeLoache, “Detecting the snake in the grass: attention to fear-relevant stimuli by adults and young children”, Psychological Science",3468,Yes,10463,664602,664306,6.431841176,buy,500,TRUE,2014-11-03 15:33:27 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 2, Nurmsoo and Bloom, “Preschoolers' perspective taking in word learning: do they blindly follow eye gaze?”, Psychological Science",3469,Yes,10465,664604,664308,6.635921381,buy,500,TRUE,2014-11-03 15:33:50 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,Yes,10467,664606,664310,14.89406012,buy,500,TRUE,2014-11-03 15:34:07 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,Yes,10469,664610,664314,9.617881329,buy,300,TRUE,2014-11-03 15:36:03 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 5, Lau et al., “Loving those who justify inequality: the effects of system threat on attraction to women who embody benevolent sexist ideals”, Psychological Science",3472,Yes,10471,664611,664315,6.382234822,buy,300,TRUE,2014-11-03 15:36:25 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,664613,664317,6.214175125,buy,500,TRUE,2014-11-03 15:36:48 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,664614,664318,12.21524538,buy,1000,TRUE,2014-11-03 15:37:04 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,Yes,10473,664615,664319,6.073808838,sell,500,TRUE,2014-11-03 15:37:28 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 7, Lemay and Clark, “Walking on eggshells: How expressing relationship insecurities perpetuates them”, JPSP",3474,Yes,10475,664617,664321,9.859432082,buy,500,TRUE,2014-11-03 15:38:00 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,Yes,10477,664618,664322,12.14781784,buy,400,TRUE,2014-11-03 15:38:18 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 9, McCrea, “Self-handicapping, excuse making, and counterfactual thinking: Consequences for self-esteem and future motivation”, JPSP",3476,Yes,10479,664620,664324,12.30610012,buy,500,TRUE,2014-11-03 15:38:34 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 10, Halevy et al., ““In?Group Love” and “Out?Group Hate” as Motives for Individual Participation in Intergroup Conflict: A New Game Paradigm”, Psychological Science",3477,Yes,10481,664621,664325,3.961075763,buy,300,TRUE,2014-11-03 15:38:54 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,Yes,10483,664622,664326,8.895840076,buy,700,TRUE,2014-11-03 15:39:18 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,Yes,10485,664624,664328,15.43452401,buy,500,TRUE,2014-11-03 15:39:40 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 13, Schmidt and Besner, “The Stroop effect: Why proportion congruent has nothing to do with congruency and everything to do with contingency”, JEPLMC",3480,Yes,10487,664626,664330,6.585950331,buy,500,TRUE,2014-11-03 15:40:02 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,Yes,10489,664627,664331,18.62183425,buy,500,TRUE,2014-11-03 15:40:22 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 15, Fiedler, “The ultimate sampling dilemma in experience-based decision making”, JEPLMC",3482,Yes,10491,664630,664334,3.743590232,buy,200,TRUE,2014-11-03 15:40:51 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 16, Berry et al., “A single-system account of the relationship between priming, recognition, and fluency”, JEPLMC",3483,Yes,10493,664631,664335,6.595843791,buy,500,TRUE,2014-11-03 15:41:08 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 17, Tamir et al., “Hedonic and instrumental motives in anger regulation”, Psychological Science",3484,Yes,10495,664632,664336,6.20603173,buy,300,TRUE,2014-11-03 15:41:24 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,Yes,10497,664633,664337,6.465119604,buy,500,TRUE,2014-11-03 15:41:43 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 19, Farris et al., “Perceptual mechanisms that characterize gender differences in decoding women's sexual intent”, Psychological Science",3486,Yes,10499,664634,664338,6.894775872,buy,500,TRUE,2014-11-03 15:41:58 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 20, Purdie-Vaughns et al., “Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions”, JPSP",3487,Yes,10501,664635,664339,11.30238757,buy,500,TRUE,2014-11-03 15:42:15 UTC
Replicator Market - Oct 14,213,121572,[omitted],[omitted],[omitted],[omitted],"Hypothesis 21, Bassok et al., “Priming Addition Facts With Semantic Relations”, JEPLMC",3488,Yes,10503,664636,664340,15.56497185,buy,499.9999999,TRUE,2014-11-03 15:42:30 UTC
Replicator Market - Oct 14,213,122909,[omitted],[omitted],[omitted],[omitted],"Hypothesis 11, Yap et al., “On the additive effects of stimulus quality and word frequency in lexical decision: Evidence for opposing interactive influences revealed by RT distributional analyses”, JEPLMC",3478,Yes,10483,664657,664361,21.42941959,sell,1663,TRUE,2014-11-03 16:11:23 UTC
Replicator Market - Oct 14,213,122909,[omitted],[omitted],[omitted],[omitted],"Hypothesis 18, Liefooghe et al., “Working memory costs of task switching”, JEPLMC",3485,Yes,10497,664658,664362,20.88434727,buy,1663,TRUE,2014-11-03 16:11:41 UTC
Replicator Market - Oct 14,213,122902,[omitted],[omitted],[omitted],[omitted],"Hypothesis 14, Dodson et al., “Stereotypes and retrieval-provoked illusory source recollections”, JEPLMC",3481,Yes,10489,664974,664678,31.21766434,buy,1000,TRUE,2014-11-03 19:31:01 UTC
Replicator Market - Oct 14,213,122902,[omitted],[omitted],[omitted],[omitted],"Hypothesis 6, Stanovich and West, “On the relative independence of thinking biases and cognitive ability”, JPSP",3473,No,10474,664975,664679,43.40504176,sell,659.4640633,TRUE,2014-11-03 19:31:58 UTC
Replicator Market - Oct 14,213,122902,[omitted],[omitted],[omitted],[omitted],"Hypothesis 4, Förster et al., “The effect of global versus local processing styles on assimilation versus contrast in social judgment”, JPSP",3471,Yes,10469,664976,664680,52.29189803,buy,2000,TRUE,2014-11-03 19:32:53 UTC
Replicator Market - Oct 14,213,122902,[omitted],[omitted],[omitted],[omitted],"Hypothesis 3, Wolf et al., “Interindividual-intergroup discontinuity in the domain of correspondent outcomes: the roles of relativistic concern, perceived categorization, and the doctrine of mutual assured destruction”, JPSP",3470,Yes,10467,664977,664681,26.11387562,buy,1000,TRUE,2014-11-03 19:33:15 UTC
Replicator Market - Oct 14,213,122902,[omitted],[omitted],[omitted],[omitted],"Hypothesis 8, Stinson et al., “The cost of lower self-esteem: Testing a self-and social-bonds model of health”, JPSP",3475,Yes,10477,664978,664682,26.75943091,buy,1000,TRUE,2014-11-03 19:33:34 UTC
Replicator Market - Oct 14,213,122902,[omitted],[omitted],[omitted],[omitted],"Hypothesis 12, Koo and Fishbach, “Dynamics of self-regulation: How (un)accomplished goal actions affect motivation”, JPSP",3479,Yes,10485,664979,664683,26.88223897,buy,1000,TRUE,2014-11-03 19:33:54 UTC
